strike,kind,bid,ask,mid,mark_iv,open_interest
84000,Call,0.011,0.0115,0.01125,41.6,5063.8
102000,Put,0.2955,0.305,0.30025,42.35,7.8
120000,Call,0.0385,0.04,0.03925,43.66,301.6
65000,Put,0.0012,0.0014,0.0013,50.23,985.8
74000,Call,0.057,0.0595,0.058249999999999996,47.47,15.3
80000,Put,0.0415,0.043,0.042249999999999996,39.53,1567.5
90000,Put,0.1915,0.195,0.19325,40.67,14.1
80000,Put,0.0635,0.065,0.06425,38.38,960.4
54000,Put,0.0165,0.018,0.01725,46.94,91.8
93000,Call,0.023,0.024,0.0235,41.36,45.2
82000,Call,0.01,0.011,0.010499999999999999,42.79,1351.1
60000,Put,0.027,0.0285,0.02775,44.3,816.1
65000,Call,0.2025,0.21,0.20625,42.98,920.8
82500,Call,0.0001,0.0003,0.00019999999999999998,55.52,29.8
79000,Call,0.0038,0.0044,0.0041,39.81,97.9
190000,Call,0.0006,0.0011,0.0008500000000000001,62.44,1026.7
105000,Put,0.332,0.3385,0.33525000000000005,59.18,105.1
72000,Call,0.089,0.0925,0.09075,40.69,3313.8
130000,Put,0.6485,0.6565,0.6525,79.92,21.4
70000,Put,0.0035,0.0039,0.0037,42.74,8829.3
150000,Call,0.0075,0.0085,0.008,48.57,1904.3
45000,Put,0.0034,0.0039,0.0036499999999999996,59.55,2850.7
67000,Put,0.0105,0.0115,0.011,42.03,414.8
125000,Call,0.033,0.0345,0.03375,44.19,115.6
60000,Call,0.305,0.3085,0.30674999999999997,44.68,966.2
79000,Put,0.0705,0.072,0.07125,39.6,93.8
115000,Call,0.045,0.0465,0.04575,43.16,38.2
106000,Call,0.0355,0.037,0.03625,42.03,79.2
80000,Put,0.0225,0.0245,0.0235,43.03,288.3
100000,Call,0.0007,0.001,0.0008500000000000001,55.45,7211.3
98000,Call,0.051,0.053,0.052,41.24,115.2
88000,Put,0.131,0.1395,0.13525,40.11,8.1
78000,Call,0.0135,0.015,0.014249999999999999,39.23,966.0
60000,Put,0.0004,0.0005,0.00045,58.18,5335.2
72000,Put,0.0435,0.045,0.04425,40.78,793.9
56000,Call,0.3215,0.329,0.32525000000000004,45.95,16.9
75000,Put,0.0001,0.0003,0.00019999999999999998,53.59,55.7
56000,Call,0.3025,0.3095,0.306,48.5,41.5
52000,Put,0.0001,0.0002,0.00015000000000000001,76.14,1201.5
80000,Call,0.017,0.018,0.0175,41.46,668.8
40000,Put,0.005,0.0055,0.0052499999999999995,56.08,1895.3
120000,Call,0.02,0.021,0.0205,43.84,790.9
78500,Put,0.014,0.015,0.014499999999999999,43.58,70.6
80000,Call,0.0505,0.052,0.051250000000000004,38.38,1275.3
140000,Call,0.022,0.0235,0.02275,45.85,387.7
77000,Put,0.0034,0.0037,0.00355,39.13,545.3
56000,Put,0.0195,0.021,0.02025,45.95,123.0
84000,Call,0.0003,0.0005,0.00039999999999999996,53.2,1412.5
64000,Call,0.1855,0.19,0.18775,52.0,647.0
94000,Call,0.0925,0.094,0.09325,41.67,19.7
78000,Call,0.0805,0.0815,0.081,39.58,35.3
220000,Put,1.789,1.803,1.7959999999999998,107.36,27.7
62000,Put,0.0105,0.0115,0.011,45.08,107.8
50000,Call,0.3745,0.3805,0.3775,53.94,260.7
82000,Put,0.0525,0.056,0.05425,42.79,28.8
45000,Put,0.0008,0.0011,0.0009500000000000001,68.97,220.9
69000,Call,0.1385,0.1435,0.14100000000000001,40.68,685.1
84000,Call,0.1335,0.135,0.13425,41.57,28.1
69000,Put,0.014,0.015,0.014499999999999999,40.68,295.6
82000,Put,0.092,0.094,0.093,39.7,35.8
62000,Put,0.005,0.006,0.0055,46.54,1205.3
81000,Call,0.013,0.014,0.0135,41.99,755.5
81500,Call,0.004,0.0043,0.00415,48.26,176.4
86000,Put,0.1135,0.1175,0.11549999999999999,39.55,98.5
87000,Call,0.0003,0.0006,0.00045,58.72,37.0
82000,Put,0.128,0.13,0.129,40.49,6.9
64000,Call,0.213,0.22,0.2165,43.46,405.0
95000,Call,0.0285,0.03,0.029249999999999998,41.06,1481.0
82000,Call,0.0012,0.0015,0.00135,47.79,1786.1
105000,Call,0.009,0.01,0.0095,44.45,18.6
95000,Call,0.0015,0.0018,0.00165,50.7,5503.1
94000,Call,0.0215,0.022,0.02175,41.61,60.5
74000,Put,0.0003,0.0005,0.00039999999999999996,47.47,960.6
35000,Call,0.554,0.5565,0.55525,108.55,29.3
105000,Call,0.0625,0.064,0.06325,42.27,152.5
86000,Put,0.1345,0.136,0.13525,40.05,66.3
110000,Call,0.03,0.0315,0.03075,42.54,1157.6
125000,Call,0.0165,0.0175,0.017,44.59,303.1
83000,Call,0.0007,0.0009,0.0007999999999999999,50.38,442.2
87000,Put,0.123,0.1275,0.12525,39.83,29.0
63000,Put,0.006,0.0065,0.00625,45.37,596.5
64000,Put,0.0545,0.0565,0.0555,43.76,62.4
95000,Call,0.089,0.091,0.09,41.72,56.9
82000,Call,0.0032,0.0035,0.00335,49.04,42.6
98000,Call,0.0235,0.0245,0.024,41.57,343.9
79000,Put,0.0565,0.0575,0.057,38.29,538.8
98000,Call,0.0075,0.008,0.00775,43.76,299.0
83000,Call,0.0023,0.0026,0.00245,44.94,8.2
74000,Put,0.0995,0.102,0.10075,42.28,12.2
86000,Call,0.007,0.008,0.0075,42.82,2139.8
115000,Call,0.008,0.009,0.0085,45.35,2332.6
140000,Put,0.7375,0.756,0.74675,46.93,10.9
80000,Put,0.088,0.089,0.0885,40.01,1281.5
56000,Put,0.0002,0.0004,0.00030000000000000003,67.35,1692.2
70000,Put,0.059,0.061,0.06,41.66,772.8
86000,Call,0.124,0.126,0.125,41.55,27.4
100000,Call,0.013,0.014,0.0135,43.02,104.4
64000,Call,0.2385,0.248,0.24325,43.03,137.8
82000,Put,0.1025,0.1035,0.103,39.94,256.1
90000,Put,0.17,0.1765,0.17325000000000002,40.38,655.0
50000,Call,0.388,0.3955,0.39175000000000004,49.0,21.6
74000,Put,0.0295,0.0305,0.03,38.69,254.5
83000,Call,0.0135,0.014,0.01375,41.01,1463.8
76000,Call,0.1785,0.1815,0.18,42.08,22.6
35000,Put,0.0015,0.0019,0.0017000000000000001,72.64,2398.6
150000,Put,0.9025,0.9095,0.9059999999999999,83.96,40.5
83000,Put,0.056,0.059,0.057499999999999996,50.38,13.9
61000,Call,0.23,0.2365,0.23325,47.9,7.7
50000,Put,0.0115,0.0125,0.012,49.0,2459.0
77000,Put,0.0155,0.0165,0.016,40.61,486.3
190000,Call,0.0035,0.0039,0.0037,54.8,636.0
110000,Call,0.011,0.012,0.0115,44.18,2759.9
88000,Put,0.1205,0.1265,0.1235,44.41,5.8
76000,Put,0.089,0.0905,0.08975,40.83,250.2
76000,Call,0.05,0.052,0.051000000000000004,39.06,2855.4
64000,Call,0.195,0.1995,0.19725,44.54,416.8
110000,Call,0.0002,0.0003,0.00025,62.79,1524.8
82000,Call,0.072,0.0735,0.07275,39.94,1255.1
55000,Put,0.0001,0.0003,0.00019999999999999998,68.56,3074.8
130000,Put,0.629,0.645,0.637,49.31,54.0
106000,Call,0.014,0.015,0.014499999999999999,43.24,778.7
30000,Call,0.623,0.6255,0.62425,79.12,300.7
75000,Put,0.0475,0.0485,0.048,39.81,282.1
180000,Call,0.0008,0.0013,0.00105,60.49,934.5
74000,Put,0.01,0.011,0.010499999999999999,39.65,680.6
94000,Call,0.011,0.012,0.0115,42.09,428.4
57000,Put,0.003,0.0035,0.0032500000000000003,52.54,209.6
80000,Put,0.0185,0.022,0.020249999999999997,43.3,46.3
62000,Put,0.016,0.017,0.0165,44.53,1540.1
45000,Call,0.4265,0.43,0.42825,88.66,224.9
96000,Call,0.086,0.0875,0.08675,41.74,32.2
200000,Call,0.0027,0.0031,0.0029,55.95,485.6
81000,Call,0.005,0.0055,0.0052499999999999995,47.35,5033.7
60000,Put,0.0043,0.0046,0.00445,48.79,1541.3
52000,Put,0.0018,0.0022,0.002,59.29,122.6
40000,Call,0.49,0.493,0.4915,104.99,34.4
68000,Put,0.0022,0.0025,0.00235,45.35,1859.2
75000,Put,0.008,0.0085,0.00825,41.15,523.3
95000,Call,0.059,0.0605,0.05975,40.98,569.2
70000,Call,0.156,0.1585,0.15725,41.23,1923.5
30000,Put,0.0008,0.0012,0.001,79.12,2122.6
95000,Put,0.253,0.258,0.2555,41.72,20.2
70000,Put,0.016,0.017,0.0165,40.1,879.1
82000,Put,0.149,0.152,0.1505,41.7,23.5
180000,Put,1.281,1.294,1.2875,91.82,10.5
200000,Call,0.007,0.0075,0.0072499999999999995,52.44,27.7
68000,Call,0.149,0.154,0.1515,41.33,518.8
75000,Call,0.101,0.1035,0.10225000000000001,39.81,260.6
100000,Call,0.006,0.0065,0.00625,44.49,1706.6
105000,Call,0.0145,0.016,0.01525,43.06,914.3
81000,Call,0.0455,0.0465,0.046,38.51,419.8
94000,Put,0.2075,0.2165,0.212,40.9,5.3
66000,Call,0.252,0.2555,0.25375000000000003,43.36,25.6
66000,Put,0.062,0.064,0.063,43.36,46.5
94000,Call,0.0305,0.032,0.03125,40.9,393.5
85000,Call,0.0007,0.001,0.0008500000000000001,54.21,33.3
56000,Call,0.2865,0.29,0.28825,67.35,13.4
62000,Call,0.2105,0.215,0.21275,55.32,597.4
105000,Call,0.004,0.0044,0.004200000000000001,46.63,1149.7
55000,Put,0.0024,0.0029,0.0026499999999999996,55.16,311.1
70000,Call,0.1115,0.1165,0.114,42.74,10959.7
85000,Put,0.117,0.1195,0.11825,40.02,23.6
78500,Put,0.01,0.011,0.010499999999999999,39.95,117.1
85000,Call,0.095,0.097,0.096,40.52,345.7
102000,Call,0.0695,0.071,0.07025,42.07,28.5
110000,Put,0.3855,0.399,0.39225,44.18,55.6
52000,Put,0.014,0.015,0.014499999999999999,47.97,123.9
89000,Call,0.019,0.02,0.0195,40.41,119.9
61000,Put,0.0048,0.0055,0.00515,47.9,258.7
60000,Put,0.0415,0.0435,0.042499999999999996,44.68,196.5
125000,Put,0.5665,0.583,0.57475,48.1,9.1
71000,Call,0.095,0.0975,0.09625,62.17,62.9
80000,Call,0.0043,0.0047,0.0045000000000000005,43.03,947.1
79500,Call,0.0055,0.0065,0.006,41.5,70.0
76000,Put,0.0002,0.0004,0.00030000000000000003,44.69,189.2
86000,Call,0.0034,0.0038,0.0036,46.27,673.3
52000,Call,0.3655,0.3725,0.369,47.97,5.3
90000,Put,0.1455,0.1505,0.148,45.92,579.9
50000,Put,0.02,0.0215,0.020749999999999998,48.17,402.3
320000,Put,3.057,3.078,3.0675,140.15,25.1
68000,Call,0.2065,0.209,0.20775,42.04,196.5
52000,Put,0.006,0.007,0.006500000000000001,52.2,458.6
94000,Call,0.0017,0.0021,0.0018999999999999998,49.68,870.2
83000,Put,0.087,0.0895,0.08825,38.88,106.3
78500,Call,0.006,0.007,0.006500000000000001,38.83,161.3
88000,Call,0.0002,0.0004,0.00030000000000000003,60.63,12.2
72000,Put,0.0004,0.0006,0.0005,53.12,51.3
96000,Call,0.0265,0.028,0.02725,41.22,1500.9
74000,Put,0.0055,0.0065,0.006,41.63,1328.2
69000,Put,0.024,0.025,0.0245,41.3,24.7
70000,Call,0.1075,0.11,0.10875,62.17,286.9
170000,Call,0.0115,0.0125,0.012,49.22,91.9
68000,Call,0.1745,0.177,0.17575,41.83,1031.5
102000,Call,0.0115,0.012,0.01175,43.58,95.6
40000,Call,0.5155,0.521,0.51825,53.86,17.5
73000,Put,0.0006,0.0008,0.0007,49.45,40.2
100000,Call,0.0465,0.048,0.04725,41.39,669.1
68000,Put,0.051,0.053,0.052,42.04,290.8
87000,Call,0.0385,0.0395,0.039,40.26,59.9
52000,Put,0.0235,0.0245,0.024,47.32,53.9
78000,Put,0.028,0.0285,0.02825,38.99,2622.8
85000,Call,0.0002,0.0004,0.00030000000000000003,56.64,784.2
81500,Call,0.0045,0.005,0.00475,43.17,25.4
77000,Put,0.058,0.0595,0.05875,39.59,28.5
77000,Call,0.087,0.088,0.0875,39.59,24.9
87000,Call,0.006,0.0065,0.00625,43.62,13.4
115000,Call,0.024,0.0255,0.02475,43.15,807.8
86000,Call,0.0905,0.0925,0.0915,40.54,141.7
80000,Put,0.0775,0.079,0.07825,39.64,57.3
80000,Put,0.1355,0.138,0.13675,41.81,49.3
55000,Put,0.008,0.0085,0.00825,49.33,2677.5
98000,Call,0.001,0.0012,0.0010999999999999998,53.69,1131.5
30000,Put,0.004,0.0049,0.00445,61.92,342.3
100000,Put,0.269,0.275,0.272,55.45,336.1
102000,Call,0.005,0.006,0.0055,45.4,198.4
83000,Put,0.1005,0.1015,0.101,39.77,43.3
79000,Call,0.0745,0.0755,0.075,39.6,105.4
102000,Call,0.0006,0.0008,0.0007,57.39,200.1
102000,Call,0.0425,0.044,0.04325,41.6,127.5
78000,Put,0.075,0.0765,0.07575,40.02,1405.3
76000,Put,0.1105,0.113,0.11175,42.08,74.6
79000,Call,0.0075,0.0085,0.008,40.49,448.3
80000,Call,0.0245,0.0255,0.025,39.53,6686.2
81000,Call,0.063,0.0645,0.06375,39.65,114.0
78000,Call,0.166,0.169,0.1675,41.92,54.2
62000,Call,0.2865,0.29,0.28825,44.17,117.0
92000,Put,0.1695,0.175,0.17225000000000001,47.74,7.7
94000,Call,0.062,0.0635,0.06275,40.92,166.5
72000,Call,0.174,0.1765,0.17525,41.35,95.2
50000,Call,0.406,0.4095,0.40775,48.17,17.5
71000,Put,0.0002,0.0004,0.00030000000000000003,56.19,7.8
55000,Call,0.315,0.321,0.318,49.33,44.9
52000,Call,0.3375,0.3405,0.339,76.14,150.2
240000,Call,0.0002,0.0004,0.00030000000000000003,69.42,785.2
80000,Call,0.0075,0.0085,0.008,45.51,534.7
86000,Call,0.0001,0.0003,0.00019999999999999998,59.41,1508.2
66000,Put,0.044,0.0455,0.04475,42.52,110.2
75000,Call,0.1155,0.1175,0.11649999999999999,40.28,1870.8
81000,Call,0.0005,0.0007,0.0006000000000000001,47.78,292.4
78000,Call,0.028,0.0295,0.028749999999999998,40.73,98.5
77000,Put,0.022,0.023,0.0225,38.91,1092.6
35000,Put,0.0033,0.0038,0.00355,60.92,624.0
30000,Call,0.6335,0.638,0.63575,61.92,86.2
73000,Call,0.1005,0.1025,0.1015,38.97,634.0
81000,Put,0.071,0.072,0.0715,38.51,167.0
64000,Put,0.0375,0.039,0.03825,43.03,130.2
80500,Call,0.0065,0.0075,0.006999999999999999,41.67,12.1
70000,Put,0.0002,0.0003,0.00025,61.23,11.0
35000,Call,0.5675,0.5705,0.569,60.92,21.8
54000,Put,0.027,0.0285,0.02775,46.55,50.1
77000,Call,0.069,0.0705,0.06975,38.31,116.0
104000,Call,0.0044,0.0048,0.0046,46.23,89.4
78500,Put,0.006,0.007,0.006500000000000001,38.83,120.4
180000,Call,0.0039,0.0046,0.00425,53.18,503.3
84000,Put,0.1425,0.145,0.14375,40.51,55.2
72000,Put,0.022,0.023,0.0225,39.28,410.2
50000,Put,0.0015,0.0019,0.0017000000000000001,62.26,331.2
120000,Call,0.0001,0.0002,0.00015000000000000001,72.76,1331.6
78000,Call,0.0625,0.0635,0.063,38.29,467.4
88000,Call,0.0825,0.0845,0.0835,40.6,77.2
83000,Call,0.0365,0.0375,0.037,38.88,227.0
74000,Put,0.078,0.08,0.079,41.07,197.2
170000,Call,0.005,0.0055,0.0052499999999999995,51.79,658.0
85000,Call,0.0455,0.0465,0.046,40.02,528.9
74000,Call,0.159,0.1615,0.16025,41.07,66.8
64000,Put,0.0195,0.0205,0.02,43.46,366.5
81000,Call,0.02,0.021,0.0205,39.96,2854.1
91000,Call,0.0275,0.0285,0.028,40.96,77.2
79500,Call,0.0095,0.0105,0.01,44.8,49.9
115000,Call,0.0001,0.0002,0.00015000000000000001,67.56,2160.9
84000,Put,0.1635,0.166,0.16475,41.57,6.5
120000,Put,0.4995,0.518,0.50875,43.84,9.8
84000,Call,0.0055,0.0065,0.006,44.3,566.3
81000,Call,0.0023,0.0026,0.00245,45.34,4420.6
78000,Put,0.05,0.051,0.0505,38.29,543.6
82000,Put,0.0435,0.047,0.04525,47.79,66.1
79000,Call,0.022,0.023,0.0225,40.92,430.1
77000,Call,0.035,0.037,0.036000000000000004,40.61,57.1
94000,Put,0.227,0.2345,0.23075,40.92,9.7
100000,Put,0.272,0.2825,0.27725,41.94,303.3
75000,Put,0.058,0.059,0.058499999999999996,40.28,1270.4
76000,Put,0.0525,0.0535,0.053,39.65,53.2
76000,Call,0.145,0.1475,0.14625,40.83,530.6
92000,Call,0.0995,0.1015,0.1005,41.61,15.7
68000,Put,0.0007,0.0008,0.00075,49.27,143.8
76500,Put,0.0004,0.0006,0.0005,40.83,18.6
65000,Put,0.008,0.0085,0.00825,43.63,547.4
59000,Put,0.0038,0.0042,0.004,49.94,84.7
76000,Put,0.0036,0.0039,0.00375,43.58,5.9
92000,Call,0.0023,0.0027,0.0025,47.74,1273.5
83000,Put,0.067,0.071,0.069,41.01,20.3
82000,Call,0.041,0.042,0.0415,38.71,1148.0
120000,Put,0.506,0.5205,0.51325,46.73,35.7
110000,Call,0.0027,0.0031,0.0029,48.83,1044.1
70000,Put,0.079,0.0815,0.08025,42.76,20.4
65000,Call,0.233,0.2355,0.23425,42.77,366.9
130000,Call,0.014,0.015,0.014499999999999999,45.36,1142.8
180000,Call,0.0095,0.0105,0.01,50.23,47.1
70000,Put,0.0002,0.0004,0.00030000000000000003,52.4,13.5
77000,Put,0.044,0.045,0.0445,38.31,141.8
60000,Put,0.0085,0.009,0.00875,46.53,55.2
70000,Put,0.0013,0.0016,0.00145,46.12,110.9
76000,Put,0.0013,0.0016,0.00145,40.03,1130.8
84000,Call,0.1,0.1015,0.10075,40.51,263.2
160000,Call,0.014,0.015,0.014499999999999999,48.09,553.4
170000,Put,1.082,1.109,1.0955,49.22,14.7
81500,Call,0.0003,0.0005,0.00039999999999999996,50.53,69.3
86000,Put,0.098,0.1035,0.10075,42.82,11.7
68000,Call,0.135,0.1405,0.13775,45.35,888.3
