strike,kind,bid,ask,mid,mark_iv,open_interest
104000,Call,0.072,0.074,0.073,42.13,12.6
85000,Call,0.0115,0.012,0.01175,38.77,164.8
60000,Call,0.273,0.278,0.2755,45.5,787.4
76000,Call,0.0645,0.0665,0.0655,37.0,18.9
55000,Put,0.016,0.018,0.017,46.64,1258.1
150000,Call,0.02,0.0215,0.020749999999999998,46.8,210.1
78000,Put,0.0155,0.0165,0.016,36.45,236.1
58000,Call,0.278,0.2825,0.28025,60.23,460.7
86000,Call,0.0013,0.0017,0.0015,45.24,20.8
91000,Call,0.0205,0.0215,0.020999999999999998,39.27,20.4
82000,Put,0.066,0.067,0.0665,37.66,43.6
77500,Call,0.035,0.0385,0.036750000000000005,45.87,146.9
77500,Put,0.0012,0.0015,0.00135,41.55,69.1
79000,Call,0.0215,0.0235,0.0225,41.42,195.4
54000,Put,0.0019,0.0023,0.0021,54.69,189.7
64000,Put,0.0009,0.0012,0.00105,48.5,1217.7
135000,Put,0.671,0.681,0.676,71.99,11.5
80000,Call,0.096,0.097,0.0965,39.37,8722.6
81000,Put,0.038,0.039,0.0385,36.61,447.0
105000,Put,0.303,0.311,0.307,41.9,109.4
80500,Put,0.0085,0.0095,0.009000000000000001,47.51,8.1
73000,Put,0.006,0.007,0.006500000000000001,38.3,560.0
76500,Put,0.0007,0.001,0.0008500000000000001,36.62,10.3
76500,Call,0.0465,0.0525,0.0495,43.88,8.1
106000,Call,0.0105,0.0115,0.011,43.02,14.4
64000,Put,0.006,0.007,0.006500000000000001,44.17,663.9
79500,Put,0.0031,0.0036,0.0033499999999999997,43.38,161.8
75000,Call,0.101,0.103,0.10200000000000001,38.04,1172.3
60000,Call,0.295,0.3015,0.29825,44.49,649.0
77500,Call,0.035,0.0405,0.037750000000000006,41.55,31.3
85000,Call,0.039,0.04,0.0395,38.0,1947.8
66000,Put,0.008,0.0085,0.00825,42.63,151.6
78500,Call,0.022,0.026,0.024,42.51,92.8
72000,Call,0.1545,0.157,0.15575,40.4,1271.0
78000,Call,0.052,0.054,0.053,36.18,5652.6
40000,Put,0.0021,0.0025,0.0023,64.81,4510.6
135000,Call,0.0044,0.0048,0.0046,49.42,1357.3
76000,Call,0.093,0.0945,0.09375,37.81,356.6
68000,Put,0.0645,0.067,0.06575,43.17,13.4
85000,Put,0.111,0.1125,0.11175,39.32,512.3
84000,Put,0.1035,0.105,0.10425,39.3,67.1
70000,Call,0.1465,0.1515,0.149,40.0,1102.1
81000,Put,0.032,0.033,0.0325,36.8,21.9
86000,Call,0.035,0.036,0.035500000000000004,38.13,728.3
84000,Put,0.0615,0.0635,0.0625,37.72,47.3
120000,Call,0.0046,0.005,0.0048000000000000004,47.49,68.8
74000,Put,0.0002,0.0004,0.00030000000000000003,45.72,9.3
72000,Call,0.219,0.222,0.2205,42.61,89.7
85000,Call,0.0014,0.0017,0.00155,46.83,33.1
69000,Put,0.0012,0.0015,0.00135,43.96,12.2
60000,Call,0.2535,0.258,0.25575000000000003,56.24,837.6
110000,Put,0.3625,0.3695,0.366,58.62,215.7
77500,Put,0.0015,0.0019,0.0017000000000000001,35.03,13.8
77500,Call,0.035,0.0415,0.038250000000000006,35.03,59.1
130000,Call,0.005,0.006,0.0055,48.19,1560.4
92000,Call,0.077,0.0795,0.07825,40.6,270.0
77000,Call,0.041,0.046,0.0435,42.56,79.4
87000,Call,0.0315,0.0325,0.032,38.34,112.7
58000,Put,0.0335,0.0355,0.0345,45.41,91.9
68000,Put,0.0002,0.0005,0.00035,52.07,860.3
73000,Call,0.09,0.094,0.092,54.75,530.8
88000,Call,0.0285,0.0295,0.028999999999999998,38.54,341.3
75000,Call,0.073,0.0775,0.07525,37.46,35.1
62000,Call,0.2355,0.2415,0.2385,46.11,13.5
115000,Put,0.4245,0.4325,0.4285,62.07,93.7
74000,Call,0.205,0.2075,0.20625,42.38,20.5
68000,Call,0.2495,0.2525,0.251,43.17,10.8
75000,Call,0.079,0.081,0.08,37.02,3353.9
65000,Put,0.037,0.0385,0.03775,42.9,879.5
210000,Call,0.0005,0.0008,0.00065,64.21,162.2
92000,Call,0.043,0.044,0.0435,39.77,351.7
78000,Call,0.0295,0.032,0.03075,43.26,375.6
90000,Call,0.0845,0.087,0.08574999999999999,40.53,555.0
79000,Put,0.0255,0.0265,0.026,36.19,1026.6
86000,Call,0.0645,0.0655,0.065,39.34,325.4
95000,Put,0.1795,0.1865,0.183,45.38,147.6
84000,Call,0.0595,0.061,0.06025,38.94,23.2
68000,Put,0.0105,0.0115,0.011,41.16,383.3
74000,Call,0.138,0.1405,0.13925,40.0,138.9
58000,Put,0.0005,0.0007,0.0006000000000000001,60.23,1319.8
76000,Put,0.0085,0.0095,0.009000000000000001,37.0,175.4
54000,Call,0.3415,0.347,0.34425,49.92,33.1
200000,Call,0.0006,0.001,0.0007999999999999999,62.76,969.3
76000,Put,0.0008,0.0012,0.001,35.89,32.0
79500,Call,0.014,0.016,0.015,43.38,115.5
72000,Put,0.082,0.084,0.083,42.61,45.4
45000,Call,0.4495,0.453,0.45125000000000004,58.66,54.3
70000,Call,0.234,0.237,0.2355,42.87,195.5
68000,Put,0.0255,0.0265,0.026,41.57,554.8
81000,Put,0.012,0.0135,0.012750000000000001,49.81,97.4
115000,Put,0.4175,0.427,0.42225,44.17,5.0
78000,Put,0.1135,0.116,0.11475,42.0,104.6
48000,Put,0.0011,0.0014,0.00125,62.76,198.0
84000,Call,0.0195,0.0205,0.02,37.72,5221.2
102000,Put,0.2705,0.2785,0.2745,41.29,7.8
120000,Call,0.0435,0.045,0.04425,43.5,292.6
74500,Put,0.0002,0.0004,0.00030000000000000003,53.56,9.8
65000,Put,0.0011,0.0014,0.00125,46.99,986.0
74000,Call,0.0795,0.0845,0.082,38.15,17.9
80000,Put,0.031,0.0325,0.03175,36.36,1100.3
75500,Put,0.0002,0.0005,0.00035,47.95,39.1
90000,Put,0.1755,0.1785,0.177,40.53,14.1
80000,Put,0.0525,0.0535,0.053,37.53,582.1
54000,Put,0.015,0.0165,0.01575,46.96,84.0
93000,Call,0.029,0.03,0.0295,40.0,22.2
82000,Call,0.0215,0.022,0.02175,37.19,1045.8
60000,Put,0.0245,0.0265,0.025500000000000002,44.49,802.2
65000,Call,0.2195,0.224,0.22175,42.73,944.0
190000,Call,0.0009,0.0012,0.00105,61.25,1026.7
105000,Put,0.301,0.309,0.305,54.29,105.5
72000,Call,0.109,0.114,0.1115,38.99,3319.6
130000,Put,0.6095,0.619,0.61425,70.53,21.4
70000,Put,0.0031,0.0035,0.0033,40.74,8696.7
150000,Call,0.009,0.01,0.0095,48.07,1900.4
45000,Put,0.0033,0.0034,0.0033499999999999997,58.66,2842.6
67000,Put,0.009,0.01,0.0095,41.75,401.1
125000,Call,0.0375,0.039,0.03825,44.03,115.6
82000,Call,0.0028,0.0031,0.00295,55.05,6501.9
60000,Call,0.319,0.322,0.3205,44.87,960.3
79000,Put,0.06,0.061,0.0605,38.82,75.6
68000,Call,0.152,0.1555,0.15375,78.57,829.9
115000,Call,0.0505,0.052,0.051250000000000004,43.02,38.0
106000,Call,0.041,0.043,0.041999999999999996,41.68,79.2
80000,Put,0.017,0.018,0.0175,35.32,101.7
100000,Call,0.0018,0.002,0.0019,50.07,7276.9
98000,Call,0.0585,0.0605,0.0595,40.94,114.0
88000,Put,0.115,0.119,0.11699999999999999,38.54,8.1
80000,Call,0.01,0.011,0.010499999999999999,45.09,1027.7
78000,Call,0.0385,0.0405,0.0395,34.83,944.3
60000,Put,0.0006,0.0008,0.0007,56.24,4993.7
72000,Put,0.0002,0.0003,0.00025,48.87,5.8
72000,Put,0.038,0.039,0.0385,40.4,612.1
56000,Call,0.336,0.343,0.3395,46.12,16.9
78000,Put,0.0023,0.0027,0.0025,34.65,7.2
63000,Call,0.2145,0.2175,0.216,100.44,85.8
56000,Call,0.3185,0.3235,0.321,48.4,41.5
52000,Put,0.0003,0.0004,0.00035,73.06,1214.1
80000,Call,0.032,0.033,0.0325,36.53,400.8
40000,Put,0.0043,0.0055,0.0049,55.78,1862.3
120000,Call,0.023,0.0245,0.02375,43.41,795.5
80000,Call,0.0645,0.0655,0.065,37.53,1207.0
140000,Call,0.0255,0.0265,0.026,45.69,382.6
73000,Put,0.0002,0.0004,0.00030000000000000003,44.94,8.2
77000,Put,0.005,0.006,0.0055,35.21,447.4
56000,Put,0.0175,0.0195,0.018500000000000003,46.12,121.0
84000,Call,0.007,0.008,0.0075,38.98,383.1
64000,Call,0.2045,0.209,0.20675,48.5,664.1
94000,Call,0.102,0.104,0.103,41.68,17.7
78500,Put,0.0008,0.0011,0.0009500000000000001,42.51,36.5
78000,Call,0.0945,0.096,0.09525,38.87,34.8
220000,Put,1.7225,1.7435,1.733,107.36,24.8
62000,Put,0.009,0.01,0.0095,44.78,6.0
50000,Call,0.389,0.394,0.3915,53.84,260.7
45000,Put,0.001,0.0011,0.0010500000000000002,66.84,219.7
69000,Call,0.1575,0.162,0.15975,40.53,680.1
84000,Call,0.145,0.147,0.146,41.67,18.9
69000,Put,0.012,0.013,0.0125,40.53,284.8
82000,Put,0.079,0.08,0.0795,38.81,20.4
62000,Put,0.0047,0.0055,0.0051,46.11,1195.0
81000,Call,0.026,0.027,0.0265,36.8,234.0
86000,Put,0.097,0.099,0.098,38.13,13.6
82000,Put,0.116,0.1185,0.11725,40.42,6.2
64000,Call,0.2295,0.2345,0.23199999999999998,43.2,405.2
95000,Call,0.035,0.036,0.035500000000000004,40.14,1476.6
82000,Call,0.013,0.014,0.0135,36.81,666.6
105000,Call,0.0115,0.0125,0.012,42.72,7.3
95000,Call,0.0033,0.0037,0.0035,45.38,4944.7
94000,Call,0.0265,0.0275,0.027,40.23,48.2
74000,Put,0.0014,0.0017,0.00155,38.15,579.5
35000,Call,0.564,0.567,0.5654999999999999,107.61,29.3
105000,Call,0.0695,0.0715,0.07050000000000001,42.2,152.4
86000,Put,0.1185,0.12,0.11925,39.34,47.4
76500,Call,0.0465,0.053,0.04975,36.62,8.1
71000,Put,0.0001,0.0002,0.00015000000000000001,60.45,8.6
45000,Put,0.0001,0.0003,0.00019999999999999998,88.55,2182.1
110000,Call,0.0345,0.036,0.035250000000000004,42.12,1134.0
125000,Call,0.0195,0.0205,0.02,44.14,302.7
83000,Call,0.0095,0.0105,0.01,37.91,303.3
87000,Put,0.106,0.108,0.107,38.34,10.2
63000,Put,0.005,0.006,0.0055,44.97,517.3
64000,Put,0.05,0.0525,0.051250000000000004,43.91,62.4
95000,Call,0.0985,0.1005,0.0995,41.7,44.5
98000,Call,0.0285,0.0295,0.028999999999999998,40.58,307.3
79000,Put,0.0465,0.048,0.04725,37.56,415.6
98000,Call,0.0105,0.011,0.01075,41.51,280.6
88000,Call,0.0004,0.0005,0.00045,68.08,8.2
74000,Put,0.0915,0.094,0.09275,42.38,11.6
86000,Call,0.0135,0.0145,0.014,38.68,1795.5
77000,Put,0.0007,0.0011,0.0009,42.56,29.3
115000,Call,0.01,0.011,0.010499999999999999,44.17,2331.9
78500,Call,0.0245,0.029,0.026750000000000003,40.81,69.8
80000,Put,0.0765,0.078,0.07725,39.37,1226.6
56000,Put,0.0004,0.0006,0.0005,64.66,1661.5
69000,Put,0.0002,0.0005,0.00035,49.15,615.1
70000,Put,0.0535,0.0555,0.0545,41.75,772.2
86000,Call,0.135,0.1375,0.13625,41.62,26.7
100000,Call,0.0165,0.0175,0.017,41.49,60.8
78000,Put,0.0032,0.0037,0.00345,33.44,52.9
64000,Call,0.2555,0.2625,0.259,43.19,137.8
82000,Put,0.0895,0.091,0.09025,39.29,181.7
61000,Call,0.2395,0.243,0.24125,100.47,5.5
90000,Put,0.1515,0.1565,0.154,39.58,649.2
50000,Call,0.4015,0.4075,0.40449999999999997,49.07,21.6
74000,Put,0.024,0.025,0.0245,38.29,228.0
83000,Call,0.023,0.024,0.0235,37.3,935.6
77000,Call,0.041,0.047,0.044,35.75,88.1
76000,Call,0.1915,0.194,0.19275,42.18,22.4
35000,Put,0.0013,0.0018,0.00155,71.37,2385.8
82000,Call,0.0055,0.0065,0.006,39.32,13.2
61000,Call,0.2475,0.253,0.25025,46.85,7.7
50000,Put,0.0105,0.012,0.01125,49.07,2458.4
77000,Put,0.0115,0.0125,0.012,36.62,435.4
190000,Call,0.0042,0.0046,0.004399999999999999,54.29,626.9
70000,Call,0.1275,0.131,0.12925,66.91,754.3
110000,Call,0.0135,0.0145,0.014,43.05,2749.0
79500,Call,0.0175,0.019,0.018250000000000002,41.41,47.3
88000,Put,0.1,0.105,0.10250000000000001,39.89,5.8
76000,Put,0.0805,0.0825,0.0815,40.86,194.6
64000,Call,0.2135,0.2175,0.2155,44.17,416.8
76000,Call,0.0695,0.0715,0.07050000000000001,36.61,2878.4
110000,Call,0.0007,0.001,0.0008500000000000001,58.62,1512.6
82000,Call,0.084,0.0855,0.08475,39.29,1216.0
88000,Call,0.0001,0.0002,0.00015000000000000001,80.45,146.5
77000,Call,0.04,0.0445,0.042249999999999996,49.07,136.6
55000,Put,0.0003,0.0005,0.00039999999999999996,66.12,3070.9
130000,Put,0.595,0.6085,0.60175,48.19,54.0
106000,Call,0.017,0.018,0.0175,42.14,745.8
30000,Call,0.6315,0.6345,0.633,77.87,300.6
75000,Put,0.04,0.041,0.0405,39.22,281.7
180000,Call,0.0011,0.0014,0.00125,59.41,934.5
74000,Put,0.008,0.009,0.0085,37.56,465.5
94000,Call,0.0155,0.016,0.01575,40.16,443.0
57000,Put,0.0026,0.0031,0.00285,51.13,207.9
62000,Put,0.014,0.015,0.014499999999999999,44.24,1539.2
96000,Call,0.095,0.097,0.096,41.73,22.9
45000,Call,0.44,0.4435,0.44175,88.55,224.9
200000,Call,0.0034,0.004,0.0037,55.5,485.6
60000,Put,0.0037,0.0042,0.00395,47.85,1544.3
52000,Put,0.0018,0.0019,0.00185,57.35,125.9
40000,Call,0.502,0.505,0.5035000000000001,98.35,34.4
80500,Call,0.0075,0.0085,0.008,47.51,74.4
68000,Put,0.002,0.0023,0.00215,43.02,1938.6
75000,Put,0.0065,0.0075,0.006999999999999999,37.46,323.4
95000,Call,0.067,0.0695,0.06825,40.75,545.1
70000,Call,0.1725,0.1745,0.1735,40.92,1933.5
30000,Put,0.0008,0.0011,0.0009500000000000001,77.87,2122.5
95000,Put,0.2355,0.2395,0.2375,41.7,20.2
70000,Put,0.014,0.0145,0.01425,40.0,835.7
82000,Put,0.138,0.1405,0.13925,41.76,24.1
180000,Put,1.227,1.241,1.234,91.84,10.5
200000,Call,0.008,0.0085,0.00825,52.09,16.6
68000,Call,0.168,0.1725,0.17025,41.16,518.8
75000,Call,0.065,0.069,0.067,50.54,510.3
75000,Call,0.1165,0.119,0.11775,39.22,260.1
100000,Call,0.0085,0.0095,0.009000000000000001,42.27,1620.0
79000,Call,0.022,0.024,0.023,34.64,15.8
105000,Call,0.018,0.019,0.0185,41.9,904.2
81000,Call,0.0585,0.0595,0.059,37.58,298.6
94000,Put,0.188,0.194,0.191,40.01,5.3
76500,Put,0.0005,0.0008,0.00065,43.88,12.7
66000,Call,0.266,0.269,0.2675,43.51,25.7
90000,Put,0.1175,0.1225,0.12,80.45,7.7
66000,Put,0.057,0.0595,0.058249999999999996,43.51,35.9
94000,Call,0.0375,0.0385,0.038,40.01,403.5
56000,Call,0.3035,0.3075,0.3055,64.66,13.4
62000,Call,0.229,0.233,0.231,51.56,597.4
105000,Call,0.0055,0.006,0.00575,44.27,1133.3
55000,Put,0.0021,0.0025,0.0023,53.47,311.1
70000,Call,0.132,0.1365,0.13425,40.74,10968.5
74000,Call,0.0775,0.081,0.07925,50.9,794.0
85000,Call,0.0019,0.0024,0.00215,42.89,8.5
75000,Put,0.0002,0.0004,0.00030000000000000003,50.51,28.3
81500,Call,0.0065,0.0075,0.006999999999999999,45.67,81.9
85000,Call,0.1065,0.1085,0.1075,40.42,345.7
102000,Call,0.077,0.0795,0.07825,42.02,16.4
110000,Put,0.3595,0.3685,0.364,43.05,55.7
76000,Put,0.0003,0.0006,0.00045,45.27,45.5
52000,Put,0.0125,0.014,0.013250000000000001,47.91,123.8
89000,Call,0.0255,0.0265,0.026,38.77,71.4
61000,Put,0.0041,0.0047,0.0044,46.85,237.8
79000,Call,0.0175,0.0205,0.019000000000000003,42.36,292.6
60000,Put,0.0385,0.0405,0.0395,44.87,195.1
125000,Put,0.5355,0.5455,0.5405,46.61,9.1
71000,Call,0.116,0.121,0.1185,44.14,26.0
80000,Call,0.023,0.024,0.0235,35.32,817.9
86000,Call,0.009,0.01,0.0095,39.57,305.3
52000,Call,0.3795,0.3855,0.3825,47.91,5.3
90000,Put,0.1215,0.128,0.12475,41.03,579.9
50000,Put,0.0185,0.0205,0.0195,48.32,402.1
320000,Put,2.9595,2.987,2.97325,140.15,25.1
68000,Call,0.2215,0.224,0.22275,42.15,196.5
77000,Put,0.001,0.0014,0.0012000000000000001,35.75,8.9
52000,Put,0.0055,0.006,0.00575,51.66,542.5
94000,Call,0.0038,0.0042,0.004,44.51,952.4
83000,Put,0.073,0.0745,0.07375,37.75,50.0
96000,Call,0.0325,0.0335,0.033,40.28,1467.1
74000,Put,0.0049,0.0055,0.0052,38.19,184.6
69000,Put,0.0205,0.0215,0.020999999999999998,41.01,10.9
70000,Call,0.128,0.133,0.1305,46.66,286.8
78500,Put,0.0034,0.0038,0.0036,34.49,6.5
170000,Call,0.013,0.0145,0.01375,48.99,91.9
68000,Call,0.1895,0.194,0.19175,41.57,1033.6
102000,Call,0.014,0.015,0.014499999999999999,41.91,34.4
40000,Call,0.526,0.5325,0.52925,53.62,17.1
100000,Call,0.0535,0.0555,0.0545,41.1,668.9
68000,Put,0.046,0.048,0.047,42.15,290.8
87000,Call,0.047,0.048,0.0475,39.21,7.1
52000,Put,0.0215,0.0235,0.0225,47.47,31.3
85000,Call,0.0055,0.006,0.00575,40.26,676.6
78000,Put,0.0205,0.0215,0.020999999999999998,36.18,2776.8
77000,Put,0.049,0.05,0.0495,38.96,26.9
115000,Call,0.028,0.0295,0.028749999999999998,42.75,807.9
86000,Call,0.1015,0.104,0.10275000000000001,40.42,141.6
95000,Call,0.0006,0.0007,0.00065,56.18,602.5
80000,Put,0.066,0.067,0.0665,38.79,44.2
80000,Put,0.1255,0.128,0.12675,41.86,43.8
79000,Put,0.0016,0.0021,0.00185,42.36,197.3
55000,Put,0.0075,0.008,0.00775,49.31,2667.4
98000,Call,0.0023,0.0027,0.0025,48.11,1126.7
30000,Put,0.0039,0.0045,0.0042,61.85,331.2
100000,Put,0.24,0.247,0.2435,50.07,336.1
102000,Call,0.007,0.008,0.0075,43.1,181.9
83000,Put,0.086,0.087,0.0865,38.87,12.5
79000,Call,0.0875,0.089,0.08825,38.82,48.2
102000,Call,0.0015,0.0018,0.00165,51.77,199.2
102000,Call,0.049,0.051,0.05,41.28,127.5
78000,Put,0.065,0.066,0.0655,39.49,1403.2
76000,Put,0.102,0.1045,0.10325,42.18,74.2
79000,Call,0.03,0.0315,0.03075,34.79,287.2
80000,Call,0.038,0.0395,0.03875,36.36,6945.8
81000,Call,0.0755,0.0765,0.076,38.79,26.3
78000,Call,0.179,0.181,0.18,42.0,50.2
84000,Call,0.0008,0.0011,0.0009500000000000001,67.24,517.4
62000,Call,0.301,0.3035,0.30225,44.38,117.0
92000,Put,0.1445,0.151,0.14775,42.94,8.0
94000,Call,0.07,0.0725,0.07125000000000001,40.7,166.2
82000,Call,0.005,0.006,0.0055,47.28,662.2
72000,Call,0.1885,0.191,0.18975,41.39,95.2
50000,Call,0.4195,0.4215,0.4205,48.32,17.5
55000,Call,0.329,0.335,0.332,49.31,44.9
52000,Call,0.3525,0.357,0.35475,73.06,150.2
78000,Call,0.03,0.036,0.033,34.65,10.0
240000,Call,0.0002,0.0005,0.00035,67.15,785.2
86000,Call,0.0041,0.0044,0.00425,41.49,272.1
66000,Put,0.0395,0.0415,0.0405,42.64,115.2
75000,Call,0.1305,0.132,0.13125,39.84,1881.8
78000,Call,0.0465,0.048,0.04725,36.45,98.1
88000,Call,0.0023,0.0026,0.00245,44.03,525.0
77000,Put,0.0165,0.0175,0.017,36.28,715.6
35000,Put,0.0027,0.0034,0.0030499999999999998,59.84,623.0
30000,Call,0.6415,0.647,0.64425,61.85,47.4
81000,Call,0.005,0.006,0.0055,49.81,512.8
73000,Call,0.119,0.121,0.12,38.65,635.9
81000,Put,0.059,0.06,0.0595,37.58,127.0
50000,Put,0.0002,0.0004,0.00030000000000000003,77.22,3774.1
64000,Put,0.034,0.036,0.035,43.19,126.0
35000,Call,0.576,0.5805,0.5782499999999999,59.84,18.6
54000,Put,0.025,0.027,0.026000000000000002,46.71,50.1
77000,Call,0.085,0.0865,0.08574999999999999,37.66,88.0
104000,Call,0.006,0.0065,0.00625,43.84,87.7
180000,Call,0.0047,0.0055,0.0051,52.8,503.3
84000,Put,0.1295,0.1325,0.131,40.42,55.2
72000,Put,0.0185,0.019,0.01875,39.03,406.3
76000,Call,0.0525,0.057,0.05475,50.42,178.3
50000,Put,0.0012,0.0016,0.0014,59.68,345.8
79500,Call,0.018,0.02,0.019,35.19,7.6
120000,Call,0.0003,0.0005,0.00039999999999999996,65.59,1325.0
