strike,kind,bid,ask,mid,mark_iv,open_interest
73000,Put,0.0145,0.015,0.01475,36.16,567.3
76500,Put,0.009,0.01,0.0095,31.08,8.0
76500,Call,0.014,0.015,0.014499999999999999,33.58,8.1
77500,Call,0.002,0.0025,0.0022500000000000003,29.47,64.3
106000,Call,0.0065,0.0075,0.006999999999999999,42.53,14.0
80000,Call,0.0001,0.0002,0.00015000000000000001,43.91,34.3
64000,Put,0.009,0.01,0.0095,42.01,663.3
75000,Call,0.0735,0.075,0.07425,36.45,1172.3
60000,Call,0.269,0.273,0.271,43.52,649.0
77500,Call,0.008,0.0085,0.00825,33.49,28.1
85000,Call,0.023,0.024,0.0235,36.18,1922.4
66000,Put,0.012,0.013,0.0125,40.55,151.2
78500,Call,0.0023,0.0028,0.00255,34.17,66.9
72000,Call,0.127,0.129,0.128,39.19,1271.0
78000,Call,0.028,0.029,0.0285,34.34,5653.2
40000,Put,0.0026,0.0029,0.00275,63.0,4490.1
135000,Call,0.0029,0.0033,0.0031,49.25,1357.3
76000,Call,0.0665,0.0675,0.067,36.27,346.6
68000,Put,0.0775,0.0795,0.0785,42.67,13.2
85000,Put,0.139,0.142,0.1405,38.39,512.3
84000,Put,0.131,0.132,0.1315,38.37,54.2
77000,Call,0.0044,0.0049,0.00465,29.21,27.2
70000,Call,0.117,0.119,0.118,38.28,1102.1
81000,Put,0.06,0.0645,0.06225,35.07,17.3
86000,Call,0.0205,0.0215,0.020999999999999998,36.43,696.5
84000,Put,0.096,0.1015,0.09875,36.06,47.3
120000,Call,0.0028,0.0033,0.0030499999999999998,47.0,36.0
72000,Call,0.1965,0.199,0.19775,42.17,89.7
69000,Put,0.0001,0.0003,0.00019999999999999998,70.5,142.7
69000,Put,0.0033,0.0037,0.0035,40.5,12.2
60000,Call,0.2205,0.225,0.22275,52.58,838.1
110000,Put,0.4235,0.432,0.42774999999999996,57.96,215.7
77500,Call,0.009,0.0095,0.00925,30.97,55.5
130000,Call,0.0034,0.0039,0.0036499999999999996,47.8,1556.4
92000,Call,0.0625,0.064,0.06325,40.23,270.0
77000,Call,0.0105,0.0115,0.011,33.31,74.7
87000,Call,0.018,0.019,0.0185,36.58,111.4
58000,Put,0.04,0.042,0.041,44.72,91.9
68000,Put,0.0009,0.0011,0.001,45.18,862.2
73000,Call,0.0505,0.0535,0.052000000000000005,44.8,540.0
88000,Call,0.016,0.017,0.0165,36.86,212.4
75000,Call,0.043,0.0445,0.04375,35.15,34.7
62000,Call,0.2035,0.209,0.20625,43.87,13.5
115000,Put,0.4875,0.497,0.49224999999999997,60.04,93.7
74000,Call,0.1825,0.1855,0.184,41.99,20.5
68000,Call,0.226,0.229,0.2275,42.67,10.8
75000,Call,0.049,0.0505,0.04975,35.07,3354.0
76000,Put,0.0037,0.0041,0.0039000000000000003,32.56,333.6
65000,Put,0.046,0.0475,0.04675,42.13,879.5
75500,Put,0.0007,0.0009,0.0007999999999999999,34.98,211.8
210000,Call,0.0003,0.0007,0.0005,63.87,162.2
92000,Call,0.03,0.031,0.0305,38.93,351.6
90000,Call,0.069,0.0705,0.06975,40.15,554.0
78000,Call,0.0036,0.0041,0.00385,33.1,227.8
79000,Put,0.0475,0.049,0.04825,34.41,1002.7
78500,Put,0.019,0.022,0.020499999999999997,33.95,7.7
95000,Put,0.2305,0.238,0.23425,45.56,147.6
86000,Call,0.047,0.0485,0.04775,38.43,319.5
84000,Call,0.0415,0.0425,0.042,37.62,15.5
68000,Put,0.016,0.017,0.0165,39.29,382.8
74000,Call,0.1115,0.1135,0.1125,38.86,138.9
58000,Put,0.0009,0.0011,0.001,56.61,1319.0
76000,Put,0.022,0.0225,0.02225,34.8,142.7
54000,Call,0.314,0.3185,0.31625000000000003,47.94,33.1
75000,Put,0.0004,0.0005,0.00045,39.34,63.6
200000,Call,0.0005,0.0009,0.0007,63.29,969.3
79500,Call,0.0011,0.0014,0.00125,37.65,18.0
72000,Put,0.0975,0.1,0.09875,42.17,45.4
45000,Call,0.425,0.43,0.4275,56.67,54.3
70000,Call,0.211,0.2135,0.21225,42.39,195.5
68000,Put,0.034,0.035,0.0345,40.21,554.8
115000,Put,0.474,0.488,0.481,43.69,5.0
81000,Put,0.051,0.0545,0.05275,44.87,97.3
78000,Put,0.0125,0.016,0.01425,31.17,111.7
78000,Put,0.134,0.1365,0.13525,41.6,104.6
48000,Put,0.0015,0.0018,0.00165,60.45,191.4
84000,Call,0.008,0.0085,0.00825,36.06,4569.3
102000,Put,0.3195,0.3275,0.3235,40.78,7.8
120000,Call,0.036,0.038,0.037,43.59,292.6
74000,Put,0.0002,0.0004,0.00030000000000000003,49.98,72.2
65000,Put,0.0027,0.0029,0.0028,44.52,989.1
74000,Call,0.0445,0.0465,0.0455,34.3,17.8
80000,Put,0.056,0.058,0.057,34.48,1000.3
75500,Put,0.0043,0.0048,0.00455,34.77,26.6
90000,Put,0.2075,0.212,0.20975,40.15,14.1
80000,Put,0.075,0.076,0.0755,35.8,531.7
54000,Put,0.0185,0.02,0.01925,45.94,84.0
77000,Put,0.005,0.0055,0.0052499999999999995,29.21,89.1
93000,Call,0.0185,0.019,0.01875,38.88,7.0
77500,Put,0.0085,0.0105,0.009500000000000001,29.47,199.3
82000,Call,0.008,0.0085,0.00825,35.52,1011.3
60000,Put,0.0305,0.032,0.03125,43.52,802.2
65000,Call,0.19,0.1945,0.19225,41.29,944.0
190000,Call,0.0007,0.001,0.0008500000000000001,61.38,1026.7
105000,Put,0.3585,0.367,0.36275,54.21,105.5
72000,Call,0.0765,0.079,0.07775,36.88,3329.0
130000,Put,0.681,0.692,0.6865,69.82,21.4
70000,Put,0.0075,0.008,0.00775,38.56,8716.4
150000,Call,0.007,0.0075,0.0072499999999999995,48.01,1899.5
45000,Put,0.0037,0.0042,0.00395,56.67,2842.5
67000,Put,0.014,0.015,0.014499999999999999,39.92,398.2
125000,Call,0.031,0.033,0.032,44.15,115.5
82000,Call,0.0003,0.0005,0.00039999999999999996,50.57,6281.3
60000,Call,0.2945,0.2975,0.296,44.2,947.6
79500,Call,0.0001,0.0003,0.00019999999999999998,40.09,61.2
79000,Put,0.0805,0.082,0.08125,37.6,74.3
72000,Put,0.0003,0.0005,0.00039999999999999996,51.76,560.3
68000,Call,0.1155,0.118,0.11674999999999999,77.33,841.4
115000,Call,0.042,0.044,0.043,43.05,37.9
106000,Call,0.032,0.0335,0.03275,41.44,79.2
80000,Put,0.043,0.0475,0.04525,32.69,98.0
100000,Call,0.0009,0.0011,0.001,50.05,7296.1
98000,Call,0.0465,0.048,0.04725,40.64,114.0
88000,Put,0.1505,0.1575,0.154,36.86,8.1
80000,Call,0.0008,0.0011,0.0009500000000000001,39.86,1071.6
78000,Call,0.0135,0.0145,0.014,32.26,846.1
60000,Put,0.0012,0.0013,0.0012499999999999998,52.58,4988.9
72000,Put,0.05,0.051,0.0505,39.19,606.1
56000,Call,0.309,0.315,0.312,45.02,16.9
63000,Call,0.1805,0.183,0.18175,100.41,85.8
56000,Call,0.2905,0.295,0.29274999999999995,46.58,41.5
75000,Put,0.0016,0.0018,0.0017000000000000001,35.32,907.4
52000,Put,0.0004,0.0006,0.0005,69.44,1211.7
80000,Call,0.0135,0.014,0.01375,34.66,361.6
40000,Put,0.005,0.006,0.0055,54.28,1845.9
120000,Call,0.0175,0.019,0.018250000000000002,43.26,795.5
80000,Call,0.042,0.043,0.042499999999999996,35.8,1113.7
140000,Call,0.021,0.0225,0.02175,45.85,366.1
77000,Put,0.0195,0.0205,0.02,32.34,428.4
56000,Put,0.022,0.023,0.0225,45.02,120.7
84000,Call,0.0015,0.0018,0.00165,37.28,371.8
64000,Call,0.17,0.1745,0.17225000000000001,45.97,669.6
94000,Call,0.087,0.089,0.088,41.54,17.5
78500,Put,0.0205,0.024,0.02225,34.17,25.1
78000,Call,0.0705,0.072,0.07125,37.66,34.8
220000,Put,1.844,1.8645,1.85425,107.36,24.8
62000,Put,0.0125,0.0135,0.013000000000000001,43.06,6.0
50000,Call,0.3625,0.3685,0.3655,51.5,260.7
45000,Put,0.0011,0.0013,0.0012000000000000001,64.74,219.6
69000,Call,0.127,0.129,0.128,38.75,686.2
84000,Call,0.1265,0.1285,0.1275,41.4,18.9
40000,Put,0.0001,0.0002,0.00015000000000000001,95.82,2805.7
69000,Put,0.0185,0.0195,0.019,38.75,264.0
82000,Put,0.104,0.1055,0.10475,37.58,20.4
62000,Put,0.007,0.008,0.0075,43.87,1195.0
81000,Call,0.0105,0.011,0.01075,35.07,194.5
86000,Put,0.127,0.1335,0.13025,36.43,13.6
82000,Put,0.1405,0.143,0.14175,39.97,6.2
64000,Call,0.2005,0.2055,0.203,41.72,405.2
95000,Call,0.024,0.025,0.0245,39.35,1440.3
82000,Call,0.003,0.0033,0.00315,34.49,581.0
105000,Call,0.007,0.008,0.0075,42.2,6.8
95000,Call,0.0014,0.0017,0.00155,45.56,5030.2
94000,Call,0.0165,0.0175,0.017,39.04,48.2
74000,Put,0.0065,0.0075,0.006999999999999999,34.3,578.5
35000,Call,0.545,0.5475,0.54625,107.61,29.3
105000,Call,0.0585,0.0605,0.0595,42.12,150.9
86000,Put,0.148,0.151,0.1495,38.43,47.4
76500,Call,0.015,0.016,0.0155,31.08,8.0
71000,Put,0.0004,0.0007,0.00055,43.78,8.1
45000,Put,0.0002,0.0004,0.00030000000000000003,85.02,2183.5
79000,Call,0.0002,0.0004,0.00030000000000000003,36.85,113.7
110000,Call,0.0265,0.0285,0.0275,41.93,1134.0
125000,Call,0.0145,0.016,0.01525,44.03,302.7
83000,Call,0.0021,0.0024,0.00225,35.81,284.8
87000,Put,0.1375,0.1465,0.14200000000000002,36.58,10.2
63000,Put,0.008,0.009,0.0085,42.93,517.3
60000,Put,0.0001,0.0003,0.00019999999999999998,66.87,87.3
64000,Put,0.06,0.062,0.061,43.32,63.4
95000,Call,0.084,0.086,0.08499999999999999,41.59,44.5
98000,Call,0.0195,0.0205,0.02,39.93,307.3
79000,Put,0.0675,0.0685,0.068,35.85,350.2
98000,Call,0.0055,0.006,0.00575,40.45,281.6
74000,Put,0.1095,0.1115,0.1105,41.99,11.4
86000,Call,0.0055,0.006,0.00575,37.33,1797.5
77000,Put,0.011,0.012,0.0115,33.31,14.0
115000,Call,0.0065,0.0075,0.006999999999999999,43.69,2331.9
78500,Call,0.0042,0.0047,0.00445,34.34,29.6
80000,Put,0.099,0.1,0.0995,38.46,1227.9
56000,Put,0.0007,0.0009,0.0007999999999999999,60.73,1668.9
69000,Put,0.0011,0.0014,0.00125,42.83,614.1
70000,Put,0.0665,0.068,0.06725,41.11,772.2
86000,Call,0.1175,0.1195,0.1185,41.39,26.6
100000,Call,0.01,0.011,0.010499999999999999,40.59,54.7
64000,Call,0.231,0.2335,0.23225,42.38,137.8
82000,Put,0.1145,0.1155,0.115,38.36,181.7
61000,Call,0.2065,0.2085,0.2075,100.41,5.5
90000,Put,0.1865,0.191,0.18875,38.71,649.1
50000,Call,0.378,0.382,0.38,47.98,21.6
74000,Put,0.037,0.038,0.0375,36.72,226.2
83000,Call,0.01,0.0105,0.01025,35.57,879.4
77000,Call,0.0115,0.0125,0.012,30.81,88.6
76000,Call,0.17,0.1725,0.17125,41.75,22.4
35000,Put,0.0016,0.002,0.0018,69.38,2386.7
82000,Call,0.0007,0.001,0.0008500000000000001,38.41,8.0
61000,Call,0.2165,0.221,0.21875,44.64,7.7
50000,Put,0.013,0.0145,0.01375,47.98,2458.2
77000,Put,0.0275,0.0285,0.028,34.45,428.0
190000,Call,0.0032,0.0036,0.0034000000000000002,54.3,626.6
70000,Call,0.0895,0.092,0.09075,64.91,754.3
110000,Call,0.009,0.01,0.0095,42.63,2752.0
79500,Call,0.0022,0.0026,0.0024000000000000002,36.08,32.7
88000,Put,0.143,0.1485,0.14575,38.94,5.8
76000,Put,0.099,0.1005,0.09975,40.29,176.6
76000,Call,0.041,0.0425,0.04175,34.71,2878.7
64000,Call,0.181,0.1865,0.18375,42.01,416.8
110000,Call,0.0003,0.0004,0.00035,57.96,1512.5
82000,Call,0.064,0.065,0.0645,38.36,1214.6
77000,Call,0.008,0.009,0.0085,31.99,141.0
55000,Put,0.0007,0.0009,0.0007999999999999999,62.92,3103.5
130000,Put,0.662,0.678,0.67,47.8,54.0
106000,Call,0.0115,0.0125,0.012,41.67,745.7
30000,Call,0.6155,0.6175,0.6165,76.05,300.6
75000,Put,0.055,0.056,0.0555,37.94,281.6
180000,Call,0.0007,0.0012,0.0009499999999999999,59.42,934.5
74000,Put,0.018,0.0185,0.01825,35.54,455.5
94000,Call,0.008,0.009,0.0085,38.89,393.0
57000,Put,0.0039,0.0043,0.0040999999999999995,48.96,207.9
76500,Call,0.008,0.0095,0.00875,29.77,42.4
73000,Put,0.0004,0.0006,0.0005,44.8,789.3
62000,Put,0.0185,0.0195,0.019,42.73,1539.2
45000,Call,0.4145,0.418,0.41625,85.02,224.9
96000,Call,0.081,0.083,0.082,41.63,16.8
200000,Call,0.0026,0.0031,0.00285,55.35,485.6
60000,Put,0.0055,0.006,0.00575,45.77,1544.2
52000,Put,0.0022,0.0026,0.0024000000000000002,55.0,125.7
40000,Call,0.48,0.4825,0.48124999999999996,95.82,34.4
80500,Call,0.0006,0.0009,0.00075,42.23,24.5
68000,Put,0.0048,0.0055,0.00515,40.98,1939.5
75000,Put,0.017,0.0175,0.01725,35.15,307.4
95000,Call,0.0535,0.0555,0.0545,40.41,545.1
70000,Call,0.144,0.146,0.145,39.66,1929.9
30000,Put,0.0009,0.0013,0.0010999999999999998,76.05,2134.5
95000,Put,0.271,0.276,0.2735,41.59,20.2
70000,Put,0.0215,0.0225,0.022,38.28,834.9
82000,Put,0.162,0.165,0.1635,41.43,24.1
180000,Put,1.327,1.3435,1.3352499999999998,91.84,10.5
200000,Call,0.0065,0.0075,0.006999999999999999,52.23,16.6
68000,Call,0.136,0.142,0.139,39.29,518.8
70000,Put,0.0002,0.0003,0.00025,64.91,1065.7
75000,Call,0.026,0.029,0.0275,35.32,508.7
75000,Call,0.0905,0.092,0.09125,37.94,260.1
100000,Call,0.0046,0.0055,0.00505,41.62,1620.0
79000,Call,0.0037,0.0041,0.0039000000000000003,32.12,12.5
105000,Call,0.012,0.013,0.0125,41.37,904.3
81000,Call,0.0375,0.0385,0.038,35.79,298.6
94000,Put,0.228,0.2345,0.23125,39.25,5.3
68000,Put,0.0001,0.0002,0.00015000000000000001,77.33,274.1
76500,Put,0.008,0.009,0.0085,33.58,6.6
66000,Call,0.242,0.245,0.2435,42.96,25.7
90000,Put,0.1675,0.171,0.16925,68.57,7.7
66000,Put,0.0685,0.0705,0.0695,42.96,35.9
94000,Call,0.026,0.027,0.0265,39.25,403.5
56000,Call,0.272,0.277,0.2745,60.73,13.4
62000,Call,0.195,0.1995,0.19725,49.22,597.4
105000,Call,0.003,0.0035,0.0032500000000000003,43.62,1133.3
55000,Put,0.0031,0.0035,0.0033,51.3,316.2
74000,Put,0.0007,0.0009,0.0007999999999999999,39.28,698.2
70000,Call,0.0975,0.1015,0.0995,38.56,10971.6
74000,Call,0.038,0.041,0.0395,39.28,794.0
75000,Put,0.0031,0.0035,0.0033,35.65,11.5
85000,Call,0.088,0.09,0.089,40.02,345.7
102000,Call,0.065,0.067,0.066,41.92,16.4
110000,Put,0.415,0.4255,0.42025,42.63,55.7
76000,Put,0.006,0.007,0.006500000000000001,33.97,36.9
52000,Put,0.0155,0.017,0.01625,46.92,123.8
89000,Call,0.014,0.015,0.014499999999999999,37.1,71.4
61000,Put,0.006,0.007,0.006500000000000001,44.64,234.2
79000,Call,0.0016,0.0019,0.00175,35.68,243.6
60000,Put,0.046,0.048,0.047,44.2,195.1
125000,Put,0.599,0.613,0.606,46.41,9.1
71000,Call,0.078,0.0825,0.08025,38.51,26.0
80000,Call,0.006,0.007,0.006500000000000001,32.69,856.5
86000,Call,0.003,0.0033,0.00315,38.42,302.8
52000,Call,0.355,0.359,0.357,46.92,5.3
90000,Put,0.167,0.1745,0.17075,40.68,579.9
50000,Put,0.022,0.0235,0.02275,47.39,402.1
320000,Put,3.1345,3.1655,3.1500000000000004,140.15,25.1
68000,Call,0.1955,0.198,0.19675,41.47,196.5
77000,Put,0.012,0.013,0.0125,30.81,16.2
52000,Put,0.007,0.0075,0.0072499999999999995,49.81,541.4
94000,Call,0.0016,0.0019,0.00175,44.6,841.2
96000,Call,0.0225,0.0235,0.023,39.58,1467.1
74000,Put,0.013,0.0135,0.01325,35.67,179.5
69000,Put,0.0285,0.0295,0.028999999999999998,39.48,10.9
70000,Call,0.09,0.0955,0.09275,40.51,286.8
170000,Call,0.011,0.012,0.0115,49.15,91.9
68000,Call,0.162,0.164,0.163,40.21,1033.6
102000,Call,0.0085,0.0095,0.009000000000000001,41.14,33.7
40000,Call,0.507,0.5115,0.50925,52.41,17.1
100000,Call,0.042,0.044,0.043,40.81,668.9
68000,Put,0.0575,0.059,0.058249999999999996,41.47,290.8
79000,Put,0.025,0.028,0.026500000000000003,36.85,6.3
52000,Put,0.0255,0.0275,0.0265,46.63,31.3
78000,Put,0.04,0.041,0.0405,34.34,2776.4
85000,Call,0.0012,0.0014,0.0013,38.94,703.7
77000,Put,0.0675,0.068,0.06775,37.73,16.5
115000,Call,0.0215,0.023,0.02225,42.59,807.9
86000,Call,0.084,0.0855,0.08475,40.04,141.6
95000,Call,0.0001,0.0002,0.00015000000000000001,53.44,588.6
80000,Put,0.088,0.0895,0.08875,37.59,45.0
80000,Put,0.1475,0.1505,0.149,41.49,43.7
79000,Put,0.0265,0.03,0.028249999999999997,35.68,178.2
55000,Put,0.009,0.01,0.0095,47.27,2667.4
98000,Call,0.001,0.0013,0.00115,48.23,1121.7
30000,Put,0.0039,0.0049,0.004399999999999999,60.03,331.2
100000,Put,0.294,0.3025,0.29825,50.05,336.1
102000,Call,0.0039,0.0043,0.0040999999999999995,42.26,181.7
83000,Put,0.112,0.1145,0.11325,37.59,12.5
79000,Call,0.065,0.066,0.0655,37.6,44.6
102000,Call,0.0006,0.0009,0.00075,51.41,191.2
102000,Call,0.0385,0.04,0.03925,41.0,127.5
78000,Put,0.0845,0.086,0.08524999999999999,38.5,1403.2
76000,Put,0.121,0.1235,0.12225,41.75,74.2
79000,Call,0.009,0.01,0.0095,32.22,213.3
80000,Call,0.0185,0.0195,0.019,34.48,5055.5
78000,Call,0.158,0.16,0.159,41.6,32.3
70000,Put,0.0003,0.0005,0.00039999999999999996,55.42,11.5
84000,Call,0.0001,0.0003,0.00019999999999999998,57.57,447.2
62000,Call,0.276,0.2795,0.27775000000000005,43.73,117.0
92000,Put,0.192,0.199,0.1955,42.61,8.0
94000,Call,0.0565,0.058,0.05725,40.36,166.2
82000,Call,0.0006,0.0008,0.0007,43.69,200.1
72000,Call,0.164,0.166,0.165,40.8,95.2
50000,Call,0.3955,0.3985,0.397,47.39,17.5
55000,Call,0.302,0.3065,0.30425,47.27,44.9
52000,Call,0.324,0.328,0.326,69.44,150.2
240000,Call,0.0001,0.0005,0.00030000000000000003,67.07,785.2
86000,Call,0.0009,0.0011,0.001,40.45,258.2
66000,Put,0.0495,0.051,0.05025,41.89,115.2
75000,Call,0.1045,0.106,0.10525,38.74,1881.8
78000,Call,0.0225,0.023,0.02275,34.43,84.3
88000,Call,0.0006,0.0007,0.00065,43.68,522.7
77000,Put,0.033,0.034,0.0335,34.42,708.4
35000,Put,0.0031,0.0038,0.00345,58.27,622.0
79500,Put,0.0315,0.0345,0.033,40.09,8.0
30000,Call,0.6275,0.63,0.6287499999999999,60.03,46.3
76500,Put,0.0055,0.0065,0.006,32.02,86.2
81000,Call,0.0005,0.0007,0.0006000000000000001,44.87,524.5
73000,Call,0.0895,0.091,0.09025,37.05,635.9
81000,Put,0.083,0.084,0.0835,35.79,127.0
50000,Put,0.0004,0.0005,0.00045,74.26,3633.7
64000,Put,0.0425,0.044,0.04325,42.38,126.0
35000,Call,0.5585,0.5615,0.56,58.27,17.2
54000,Put,0.03,0.0315,0.03075,45.92,50.1
77000,Call,0.0595,0.0605,0.06,36.06,86.1
